job_id,title,company,job_url,location,description_text,title_relevance,description_relevance
4169981175,Machine Learning Engineer,dynamism vc,https://www.linkedin.com/jobs/view/4169981175/,San Francisco Bay Area,,10.0,
4119492207,"Machine Learning Engineer, RAG",Salesforce,https://www.linkedin.com/jobs/view/4119492207/,"Palo Alto, CA",,10.0,
4177147428,Data Scientist,Akkodis,https://www.linkedin.com/jobs/view/4177147428/,"San Francisco, CA",,10.0,
4181074182,Data Science Intern,Tencent,https://www.linkedin.com/jobs/view/4181074182/,"Palo Alto, CA",,10.0,
4170115073,"VP, Data",Roo,https://www.linkedin.com/jobs/view/4170115073/,"San Francisco, CA",,10.0,
4078875169,Data Scientist 2,DENSO,https://www.linkedin.com/jobs/view/4078875169/,"California, United States",,10.0,
4160356354,Data Scientist,Disney Music Group,https://www.linkedin.com/jobs/view/4160356354/,"Burbank, CA",,10.0,
4179147482,Data Scientist,ALOIS Solutions,https://www.linkedin.com/jobs/view/4179147482/,"Mountain View, CA",,10.0,
4162655708,Senior Data Scientist- DS& AI Org,Enexus Global Inc.,https://www.linkedin.com/jobs/view/4162655708/,"Oakland, CA",,10.0,
3929189275,Data Scientist,"ActioNet, Inc.",https://www.linkedin.com/jobs/view/3929189275/,"San Diego, CA",,10.0,
4127908260,Machine Learning Engineer,Keeling Labs,https://www.linkedin.com/jobs/view/4127908260/,"Los Angeles, CA",,10.0,
4052169695,Founding Data Scientist,Paramark.com,https://www.linkedin.com/jobs/view/4052169695/,"San Francisco, CA",,10.0,
4126601310,Senior Data Scientist - Growth,Hinge Health,https://www.linkedin.com/jobs/view/4126601310/,"San Francisco, CA",,10.0,
4128686410,"Data Scientist, Finance",Notion,https://www.linkedin.com/jobs/view/4128686410/,"San Francisco, CA",,9.0,
4061660567,"Machine Learning Intern, Summer 2025",Netflix,https://www.linkedin.com/jobs/view/4061660567/,"Los Gatos, CA",,9.0,
4177781086,Data Science Intern,Pacific Gas and Electric Company,https://www.linkedin.com/jobs/view/4177781086/,"Oakland, CA",,9.0,
4134650573,"Data Scientist, Product Analytics",Meta,https://www.linkedin.com/jobs/view/4134650573/,"San Francisco, CA",,9.0,
4137881308,Analytics Engineer (L5) - Consumer Insights DSE,Netflix,https://www.linkedin.com/jobs/view/4137881308/,"Los Gatos, CA",,9.0,
4102587824,Data Scientist - Analytics,Twitch,https://www.linkedin.com/jobs/view/4102587824/,"San Francisco, CA",,9.0,
4177374926,"Summer 2025 Intern, Data Science",Kodiak,https://www.linkedin.com/jobs/view/4177374926/,"Mountain View, CA",,9.0,
4136724492,ML Engineer,Navier AI,https://www.linkedin.com/jobs/view/4136724492/,"San Francisco, CA",,9.0,
4167373530,Associate Data Scientist,"Williams-Sonoma, Inc.",https://www.linkedin.com/jobs/view/4167373530/,"San Francisco, CA",,9.0,
4177150859,Machine Learning / Deep Learning Engineer,Waymo,https://www.linkedin.com/jobs/view/4177150859/,"Mountain View, CA",,9.0,
4133930793,Data Science Graduate,Hewlett Packard Enterprise,https://www.linkedin.com/jobs/view/4133930793/,"Roseville, CA",,9.0,
4103750315,Data Scientist 1,PayPal,https://www.linkedin.com/jobs/view/4103750315/,"San Jose, CA",,9.0,
4166232095,AI ML engineer,Marvis Inc.,https://www.linkedin.com/jobs/view/4166232095/,San Francisco Bay Area,,9.0,
4056133892,Junior Data Scientist - Remote,SynergisticIT,https://www.linkedin.com/jobs/view/4056133892/,"San Francisco, CA",,9.0,
4073221841,Junior Data Scientist (Remote),SynergisticIT,https://www.linkedin.com/jobs/view/4073221841/,"Los Angeles, CA",,9.0,
4045414177,Remote Data Scientist/Analyst (Entry/Junior Level),SynergisticIT,https://www.linkedin.com/jobs/view/4045414177/,"Santa Clarita, CA",,9.0,
4045418071,Junior Data Analyst (Remote),SynergisticIT,https://www.linkedin.com/jobs/view/4045418071/,"Los Angeles, CA",,9.0,
4120825485,"Data Scientist, Product Analytics",Meta,https://www.linkedin.com/jobs/view/4120825485/,"Burlingame, CA",,9.0,
4163845510,Data Scientist- CalAIM,Heluna Health,https://www.linkedin.com/jobs/view/4163845510/,"Los Angeles, CA",,9.0,
4128157090,Product Growth Analyst,Meta,https://www.linkedin.com/jobs/view/4128157090/,"Menlo Park, CA",,9.0,
4048608886,Business Intelligence Analyst,James Perse Enterprises,https://www.linkedin.com/jobs/view/4048608886/,"Downey, CA",,9.0,
4139288564,Machine Learning Engineer Intern (Summer 2025),TURION SPACE,https://www.linkedin.com/jobs/view/4139288564/,"Irvine, CA",,9.0,
4144033192,Data Analyst,Sawhorse Productions,https://www.linkedin.com/jobs/view/4144033192/,"Los Angeles, CA",,9.0,
4045413231,Entry Level Data Scientist,SynergisticIT,https://www.linkedin.com/jobs/view/4045413231/,"San Diego, CA",,9.0,
4143967132,Data & Business Intelligence Analyst,Harvey Nash,https://www.linkedin.com/jobs/view/4143967132/,San Francisco Bay Area,,9.0,
4179167445,Data Analyst,Celerity,https://www.linkedin.com/jobs/view/4179167445/,"Santa Ana, CA",,9.0,
4160593714,ML Engineer,Oumi,https://www.linkedin.com/jobs/view/4160593714/,"Palo Alto, CA",,9.0,
4045409557,Entry Level Data Scientist,SynergisticIT,https://www.linkedin.com/jobs/view/4045409557/,"Fremont, CA",,9.0,
4045411588,Entry Level Data Scientist (Remote),SynergisticIT,https://www.linkedin.com/jobs/view/4045411588/,"Escondido, CA",,9.0,
4181066829,Data Science Intern,Tencent,https://www.linkedin.com/jobs/view/4181066829/,"Palo Alto, CA",,9.0,
4120824565,"Data Scientist, Product Analytics",Meta,https://www.linkedin.com/jobs/view/4120824565/,"Menlo Park, CA",,9.0,
4045407799,Entry Level Data Science Position,SynergisticIT,https://www.linkedin.com/jobs/view/4045407799/,"Orange County, CA",,9.0,
4045413284,Entry Level Data Scientist,SynergisticIT,https://www.linkedin.com/jobs/view/4045413284/,"California, United States",,9.0,
4045412344,Entry Level Data Scientist,SynergisticIT,https://www.linkedin.com/jobs/view/4045412344/,"Irvine, CA",,9.0,
4085622694,AI Engineer,Maneva,https://www.linkedin.com/jobs/view/4085622694/,"San Francisco, CA",,9.0,
4045413199,Entry Level Data Scientist,SynergisticIT,https://www.linkedin.com/jobs/view/4045413199/,"Fremont, CA",,9.0,
4100960284,Senior Data Scientist (Recommendation Systems),Glo,https://www.linkedin.com/jobs/view/4100960284/,"Santa Monica, CA",,9.0,
